ID,CT,lat,lon,SUBJECTS,CNT
12950,hyderabad,31.3271189,-89.2903392,"chemistry, organic",9.162801353
12951,"dublin ,dublin ,galway",31.3271189,-89.2903392,"chemistry, organic",9.162801353
12951,"dublin ,dublin ,galway",31.3271189,-89.2903392,"chemistry, organic",9.162801353
12951,"dublin ,dublin ,galway",31.3271189,-89.2903392,"chemistry, organic",9.162801353
12952,"bangalore ,hyderabad",31.3271189,-89.2903392,"chemistry, organic",9.162801353
12952,"bangalore ,hyderabad",31.3271189,-89.2903392,"chemistry, organic",9.162801353
12953,prague,31.3271189,-89.2903392,"chemistry, organic",9.162801353
12954,"mont st aignan ,mont st aignan ,gif sur yvette",31.3271189,-89.2903392,"chemistry, organic",9.162801353
12954,"mont st aignan ,mont st aignan ,gif sur yvette",31.3271189,-89.2903392,"chemistry, organic",9.162801353
12954,"mont st aignan ,mont st aignan ,gif sur yvette",31.3271189,-89.2903392,"chemistry, organic",9.162801353
12955,montreal,31.3271189,-89.2903392,"chemistry, organic",9.162801353
12956,lawrence,31.3271189,-89.2903392,"chemistry, organic",9.162801353
12958,morgantown,31.3271189,-89.2903392,"chemistry, organic",9.162801353
12959,madison,31.3271189,-89.2903392,"chemistry, organic",9.162801353
12960,inchon,31.3271189,-89.2903392,"chemistry, organic",9.162801353
12961,lucknow,31.3271189,-89.2903392,"chemistry, organic",9.162801353
12962,tokushima,31.3271189,-89.2903392,"chemistry, organic",9.162801353
12965,gifu,31.3271189,-89.2903392,"chemistry, organic",9.162801353
12966,milan,31.3271189,-89.2903392,"chemistry, organic",9.162801353
12968,emden,31.3271189,-89.2903392,polymer science,9.162801353
12969,minneapolis,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
12970,"chestnut hill ,cambridge",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
12970,"chestnut hill ,cambridge",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
12972,chestnut hill,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
12974,halle,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
12975,fisciano,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
12981,"tianjin ,shanghai",31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
12981,"tianjin ,shanghai",31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
12982,villeurbanne,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
12983,york,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
12985,"macclesfield ,glasgow ,manchester",31.3271189,-89.2903392,"chemistry, physical ,physics, atomic, molecular & chemical",9.162801353
12985,"macclesfield ,glasgow ,manchester",31.3271189,-89.2903392,"chemistry, physical ,physics, atomic, molecular & chemical",9.162801353
12985,"macclesfield ,glasgow ,manchester",31.3271189,-89.2903392,"chemistry, physical ,physics, atomic, molecular & chemical",9.162801353
12986,rennes,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
12987,hyderabad,31.3271189,-89.2903392,"biochemistry & molecular biology ,chemistry, organic",9.162801353
12988,riverside,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
12990,montreal,31.3271189,-89.2903392,"chemistry, organic",9.162801353
12991,shanghai,31.3271189,-89.2903392,"chemistry, organic",9.162801353
12992,vienna,31.3271189,-89.2903392,"chemistry, organic",9.162801353
12993,rome,31.3271189,-89.2903392,"chemistry, organic",9.162801353
12994,heidelberg,31.3271189,-89.2903392,"chemistry, organic",9.162801353
12995,"montreal ,tianjin",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
12995,"montreal ,tianjin",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
12997,dalian,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
12998,"cambridge ,singapore",31.3271189,-89.2903392,"biochemistry & molecular biology ,chemistry, medicinal ,chemistry, organic",9.162801353
12998,"cambridge ,singapore",31.3271189,-89.2903392,"biochemistry & molecular biology ,chemistry, medicinal ,chemistry, organic",9.162801353
13001,mulheim,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13002,"vienna ,zurich",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13002,"vienna ,zurich",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13003,bombay,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13004,oxford,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13005,"st andrews ,zurich",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13005,"st andrews ,zurich",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13006,seoul,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13007,glasgow,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13008,"inba ,wako",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13008,"inba ,wako",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13009,"pessac ,stein",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13009,"pessac ,stein",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13010,oxford,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13011,singapore,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13013,ferrara,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13014,manchester,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13015,rostock,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13016,"leicester ,la coruna",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13016,"leicester ,la coruna",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13017,paris,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13018,glasgow,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13023,hyderabad,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13024,edmonton,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13025,irvine,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13026,hyderabad,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13027,cambridge,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13028,madrid,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13029,"guangzhou ,guangzhou ,paris",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13029,"guangzhou ,guangzhou ,paris",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13029,"guangzhou ,guangzhou ,paris",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13030,"w lafayette ,w lafayette ,oklahoma city ,oklahoma city ,atlanta ,kumamoto ,kumamoto ,bethesda",31.3271189,-89.2903392,"chemistry, medicinal",9.162801353
13030,"w lafayette ,w lafayette ,oklahoma city ,oklahoma city ,atlanta ,kumamoto ,kumamoto ,bethesda",31.3271189,-89.2903392,"chemistry, medicinal",9.162801353
13030,"w lafayette ,w lafayette ,oklahoma city ,oklahoma city ,atlanta ,kumamoto ,kumamoto ,bethesda",31.3271189,-89.2903392,"chemistry, medicinal",9.162801353
13030,"w lafayette ,w lafayette ,oklahoma city ,oklahoma city ,atlanta ,kumamoto ,kumamoto ,bethesda",31.3271189,-89.2903392,"chemistry, medicinal",9.162801353
13030,"w lafayette ,w lafayette ,oklahoma city ,oklahoma city ,atlanta ,kumamoto ,kumamoto ,bethesda",31.3271189,-89.2903392,"chemistry, medicinal",9.162801353
13030,"w lafayette ,w lafayette ,oklahoma city ,oklahoma city ,atlanta ,kumamoto ,kumamoto ,bethesda",31.3271189,-89.2903392,"chemistry, medicinal",9.162801353
13030,"w lafayette ,w lafayette ,oklahoma city ,oklahoma city ,atlanta ,kumamoto ,kumamoto ,bethesda",31.3271189,-89.2903392,"chemistry, medicinal",9.162801353
13030,"w lafayette ,w lafayette ,oklahoma city ,oklahoma city ,atlanta ,kumamoto ,kumamoto ,bethesda",31.3271189,-89.2903392,"chemistry, medicinal",9.162801353
13034,"edinburgh ,sevenoaks",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13034,"edinburgh ,sevenoaks",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13035,kyoto,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13036,"mulheim ,saarbrucken",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13036,"mulheim ,saarbrucken",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13037,"hattiesburg ,sydney ,portland",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13037,"hattiesburg ,sydney ,portland",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13037,"hattiesburg ,sydney ,portland",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13038,sendai,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13039,"ghent ,shenyang ,bucharest",31.3271189,-89.2903392,"chemistry, analytical ,chemistry, physical ,spectroscopy",9.162801353
13039,"ghent ,shenyang ,bucharest",31.3271189,-89.2903392,"chemistry, analytical ,chemistry, physical ,spectroscopy",9.162801353
13039,"ghent ,shenyang ,bucharest",31.3271189,-89.2903392,"chemistry, analytical ,chemistry, physical ,spectroscopy",9.162801353
13040,hyderabad,31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic ,chemistry, physical",9.162801353
13041,hyderabad,31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic ,chemistry, physical",9.162801353
13042,hyderabad,31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic ,chemistry, physical",9.162801353
13043,pune,31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic ,chemistry, physical",9.162801353
13044,bellingham,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13045,"bialystok ,mexico city",31.3271189,-89.2903392,"biochemistry & molecular biology ,endocrinology & metabolism",9.162801353
13045,"bialystok ,mexico city",31.3271189,-89.2903392,"biochemistry & molecular biology ,endocrinology & metabolism",9.162801353
13046,shanghai,31.3271189,-89.2903392,polymer science,9.162801353
13047,philadelphia,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13048,"heidelberg ,aghia paraskevi",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13048,"heidelberg ,aghia paraskevi",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13049,cambridge,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13050,montreal,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13051,"vancouver ,chico ,stanford",31.3271189,-89.2903392,"instruments & instrumentation ,optics ,physics, applied",9.162801353
13051,"vancouver ,chico ,stanford",31.3271189,-89.2903392,"instruments & instrumentation ,optics ,physics, applied",9.162801353
13051,"vancouver ,chico ,stanford",31.3271189,-89.2903392,"instruments & instrumentation ,optics ,physics, applied",9.162801353
13053,basel,31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13055,"tarragona ,madrid",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13055,"tarragona ,madrid",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13056,kyoto,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13057,toyama,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13058,hyderabad,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13059,versailles,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13060,cambridge,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13061,"stockholm ,lund ,stockholm",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic ,chemistry, physical",9.162801353
13061,"stockholm ,lund ,stockholm",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic ,chemistry, physical",9.162801353
13061,"stockholm ,lund ,stockholm",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic ,chemistry, physical",9.162801353
13062,"cambridge ,oxford ,oxford ,melbourne",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic ,chemistry, physical",9.162801353
13062,"cambridge ,oxford ,oxford ,melbourne",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic ,chemistry, physical",9.162801353
13062,"cambridge ,oxford ,oxford ,melbourne",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic ,chemistry, physical",9.162801353
13062,"cambridge ,oxford ,oxford ,melbourne",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic ,chemistry, physical",9.162801353
13063,"valencia ,castellon de la plana ,santa fe",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13063,"valencia ,castellon de la plana ,santa fe",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13063,"valencia ,castellon de la plana ,santa fe",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13064,"leicester ,aberystwyth",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13064,"leicester ,aberystwyth",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13065,"le havre ,besancon ,dortmund",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13065,"le havre ,besancon ,dortmund",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13065,"le havre ,besancon ,dortmund",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13066,"paris ,strasbourg ,paris ,strasbourg",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13066,"paris ,strasbourg ,paris ,strasbourg",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13066,"paris ,strasbourg ,paris ,strasbourg",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13066,"paris ,strasbourg ,paris ,strasbourg",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13068,strasbourg,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13069,"okayama ,sendai",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13069,"okayama ,sendai",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13070,dortmund,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13071,rio piedras,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13072,yokohama,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13073,chapel hill,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13076,shanghai,31.3271189,-89.2903392,polymer science,9.162801353
13077,chestnut hill,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13078,columbus,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13079,hangzhou,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13080,"madison ,warsaw",31.3271189,-89.2903392,"chemistry, medicinal",9.162801353
13080,"madison ,warsaw",31.3271189,-89.2903392,"chemistry, medicinal",9.162801353
13084,sendai,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13085,philadelphia,31.3271189,-89.2903392,"chemistry, medicinal ,chemistry, organic",9.162801353
13088,"hannover ,lublin",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic ,chemistry, physical",9.162801353
13088,"hannover ,lublin",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic ,chemistry, physical",9.162801353
13089,calcutta,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13090,bombay,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13091,tianjin,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13096,hangzhou,31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13097,moscow,31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13098,madrid,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13099,safat,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13100,tokyo,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13101,christchurch,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13104,st andrews,31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13106,kalyani,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13108,leeds,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13109,"fukushima ,tokyo",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13109,"fukushima ,tokyo",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13110,new york,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13111,"toyama,lexington,bethesda",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13111,"toyama,lexington,bethesda",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13111,"toyama,lexington,bethesda",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13114,barcelona,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13116,"kwangju ,pyeongtaeksi",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13116,"kwangju ,pyeongtaeksi",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13117,indianapolis,31.3271189,-89.2903392,"biochemistry & molecular biology ,chemistry, medicinal ,chemistry, organic",9.162801353
13118,"stein ,basel",31.3271189,-89.2903392,"biochemistry & molecular biology ,chemistry, medicinal ,chemistry, organic",9.162801353
13118,"stein ,basel",31.3271189,-89.2903392,"biochemistry & molecular biology ,chemistry, medicinal ,chemistry, organic",9.162801353
13119,hyderabad,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13120,siedlce,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13121,"lecce ,urbino ,fortaleza",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13121,"lecce ,urbino ,fortaleza",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13121,"lecce ,urbino ,fortaleza",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13122,berkeley,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13123,tokyo,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13125,hyderabad,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13126,montreal,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13127,"zurich ,vienna ,basel",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13127,"zurich ,vienna ,basel",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13127,"zurich ,vienna ,basel",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13128,hyderabad,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13129,seoul,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13130,madrid,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13131,kiel,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13132,munster,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13133,bellaterra,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13135,edinburgh,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13136,oxford,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13137,raritan,31.3271189,-89.2903392,"chemistry, medicinal ,chemistry, organic",9.162801353
13138,rennes,31.3271189,-89.2903392,"chemistry, applied ,chemistry, organic",9.162801353
13139,bialystok,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13141,singapore,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13145,oxford,31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13146,"nottingham ,norwich ,loughborough",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13146,"nottingham ,norwich ,loughborough",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13146,"nottingham ,norwich ,loughborough",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13149,"amsterdam ,utrecht",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13149,"amsterdam ,utrecht",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13150,buffalo,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13151,sao carlos,31.3271189,-89.2903392,"chemistry, physical",9.162801353
13153,hattiesburg,31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13154,fisciano,31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13155,"york ,newcastle upon tyne ,southampton",31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13155,"york ,newcastle upon tyne ,southampton",31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13155,"york ,newcastle upon tyne ,southampton",31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13156,zurich,31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13157,"liege ,namur",31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13157,"liege ,namur",31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13158,"malatya ,bornova ,rennes ,rennes",31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13158,"malatya ,bornova ,rennes ,rennes",31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13158,"malatya ,bornova ,rennes ,rennes",31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13158,"malatya ,bornova ,rennes ,rennes",31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13159,munster,31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13160,"rennes ,bretagne ,rennes",31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13160,"rennes ,bretagne ,rennes",31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13160,"rennes ,bretagne ,rennes",31.3271189,-89.2903392,"chemistry, inorganic & nuclear",9.162801353
13161,"santiago de compostela ,santiago de compostela",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13161,"santiago de compostela ,santiago de compostela",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13162,"oxford ,stevenage",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13162,"oxford ,stevenage",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13164,kingwood,31.3271189,-89.2903392,"chemistry, physical ,environmental sciences",9.162801353
13165,"athens ,leipzig",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13165,"athens ,leipzig",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13166,noda,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13167,nantes,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13169,sherbrooke,31.3271189,-89.2903392,"biology ,medicine, research & experimental",9.162801353
13170,sherbrooke,31.3271189,-89.2903392,"biology ,medicine, research & experimental",9.162801353
13171,"lawrence ,omaha",31.3271189,-89.2903392,"biology ,medicine, research & experimental",9.162801353
13171,"lawrence ,omaha",31.3271189,-89.2903392,"biology ,medicine, research & experimental",9.162801353
13173,"warsaw ,hanau",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13173,"warsaw ,hanau",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13174,vancouver,31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13175,changhua,31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13176,tarragona,31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13177,ann arbor,31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13180,philadelphia,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13181,kyoto,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13182,"hangzhou ,shanghai",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13182,"hangzhou ,shanghai",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13183,grenoble,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13184,kanpur,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13185,"gif sur yvette ,paris",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13185,"gif sur yvette ,paris",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13186,"buffalo ,murfreesboro ,salt lake city",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13186,"buffalo ,murfreesboro ,salt lake city",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13186,"buffalo ,murfreesboro ,salt lake city",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13187,chiba,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13188,bangkok,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13189,sherbrooke,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13190,seoul,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13191,seoul,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13192,quebec city,31.3271189,-89.2903392,"biochemistry & molecular biology ,chemistry, medicinal",9.162801353
13196,madrid,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13197,shatin,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13198,seoul,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13202,"barcelona,cerdanyola del valles",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13202,"barcelona,cerdanyola del valles",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13203,"west point ,rahway ,west point",31.3271189,-89.2903392,"chemistry, medicinal ,chemistry, organic",9.162801353
13203,"west point ,rahway ,west point",31.3271189,-89.2903392,"chemistry, medicinal ,chemistry, organic",9.162801353
13203,"west point ,rahway ,west point",31.3271189,-89.2903392,"chemistry, medicinal ,chemistry, organic",9.162801353
13204,"wollongong ,richmond",31.3271189,-89.2903392,"chemistry, medicinal ,chemistry, organic",9.162801353
13204,"wollongong ,richmond",31.3271189,-89.2903392,"chemistry, medicinal ,chemistry, organic",9.162801353
13207,uppsala,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13208,"burjassot ,valencia",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13208,"burjassot ,valencia",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13209,denver,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13210,maynooth,31.3271189,-89.2903392,"chemistry, physical",9.162801353
13212,oxford,31.3271189,-89.2903392,"biochemistry & molecular biology ,chemistry, medicinal",9.162801353
13213,"tampa ,las cruces",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13213,"tampa ,las cruces",31.3271189,-89.2903392,"chemistry, organic",9.162801353
13214,kiel,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13215,"strasbourg ,solaize",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13215,"strasbourg ,solaize",31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13216,singapore,31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13218,pasadena,31.3271189,-89.2903392,"chemistry, inorganic & nuclear ,chemistry, organic",9.162801353
13219,graz,31.3271189,-89.2903392,"biochemistry & molecular biology ,chemistry, applied ,chemistry, medicinal ,chemistry, multidisciplinary",9.162801353
13222,hefei,31.3271189,-89.2903392,polymer science,9.162801353
13225,bologna,31.3271189,-89.2903392,"chemistry, organic",9.162801353
13226,mulheim,31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13227,"mulheim ,sapporo",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13227,"mulheim ,sapporo",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
13228,"mulheim ,freiburg",31.3271189,-89.2903392,"chemistry, multidisciplinary",9.162801353
